(34.452400, 28.111977, 0.0)
(34.435238, 27.119616, 0.0)
(34.365875, 26.558430, 0.0)
(34.397141, 26.484241, 0.0)
(34.395123, 26.383701, 0.0)
(34.396271, 26.384714, 0.0)
(34.419899, 26.484585, 0.0)
(34.415901, 26.465603, 0.0)
(34.393589, 26.490801, 0.0)
(34.392292, 26.507578, 0.0)
(34.393028, 26.510118, 0.0)
(34.426071, 26.488295, 0.0)
(34.412914, 26.493418, 0.0)
(34.441788, 26.433985, 0.0)
(34.457947, 26.435040, 0.0)
(34.469639, 26.501143, 0.0)
(34.469948, 26.548471, 0.0)
(34.462914, 26.601505, 0.0)
(34.485821, 26.703537, 0.0)
(34.489098, 26.807833, 0.0)
(34.493820, 26.830120, 0.0)
(34.501141, 26.822966, 0.0)
(34.502407, 26.773083, 0.0)
(34.491375, 26.852333, 0.0)
(34.512444, 26.977211, 0.0)
(34.541996, 27.054934, 0.0)
(34.550823, 27.133121, 0.0)
(34.545273, 27.157656, 0.0)
(34.577942, 27.176418, 0.0)
(34.622238, 27.198874, 0.0)
(34.614613, 27.185755, 0.0)
(34.629692, 27.200794, 0.0)
(34.614937, 27.129242, 0.0)
(34.623631, 27.173449, 0.0)
(34.630547, 27.158356, 0.0)
(34.609993, 27.192596, 0.0)
(34.593285, 27.204910, 0.0)
(34.616318, 27.225290, 0.0)
(34.594631, 27.222849, 0.0)
(34.584579, 27.120022, 0.0)
(34.576515, 27.102272, 0.0)
(34.563789, 27.142260, 0.0)
(34.586174, 27.269960, 0.0)
(34.575191, 27.316078, 0.0)
(34.546021, 27.308580, 0.0)
(34.541721, 27.332348, 0.0)
(34.516228, 27.324556, 0.0)
(34.478436, 27.254961, 0.0)
(34.478828, 27.236420, 0.0)
(34.467419, 27.215633, 0.0)
(34.448185, 27.153374, 0.0)
(34.440506, 27.184771, 0.0)
(34.439217, 27.191740, 0.0)
(34.435146, 27.199053, 0.0)
(34.396908, 27.163538, 0.0)
(34.398491, 27.160643, 0.0)
(34.369308, 27.108601, 0.0)
(34.322220, 26.982229, 0.0)
(34.313976, 26.972752, 0.0)
(34.173599, 27.373472, 0.0)
(34.165405, 27.492025, 0.0)
(34.149296, 27.520403, 0.0)
(34.168083, 27.544666, 0.0)
(34.164562, 27.607414, 0.0)
(34.170776, 27.677641, 0.0)
(34.206955, 27.726860, 0.0)
(34.222141, 27.805965, 0.0)
(34.221371, 27.869493, 0.0)
(34.217564, 27.951237, 0.0)
(34.232731, 28.021942, 0.0)
(34.231846, 28.016668, 0.0)
(34.245533, 27.999493, 0.0)
(34.264030, 28.022337, 0.0)
(34.294495, 28.048895, 0.0)
(34.245853, 27.930916, 0.0)
(34.253551, 27.935854, 0.0)
(34.276810, 27.943020, 0.0)
(34.261505, 28.016090, 0.0)
(34.257786, 28.093452, 0.0)
(34.270081, 28.073336, 0.0)
(34.231300, 28.093588, 0.0)
(34.283199, 28.147667, 0.0)
(34.310867, 28.163691, 0.0)
(34.300823, 28.296787, 0.0)
(34.302727, 28.350828, 0.0)
(34.294815, 28.354578, 0.0)
(34.299706, 28.352165, 0.0)
(34.318829, 28.295908, 0.0)
(34.319992, 28.154825, 0.0)
(34.309395, 28.088396, 0.0)
(34.311749, 27.991396, 0.0)
(34.307270, 27.853214, 0.0)
(34.278934, 27.808725, 0.0)
(34.288681, 27.884216, 0.0)
(34.279007, 27.885933, 0.0)
(34.287880, 27.849686, 0.0)
