(0.000000, 0.000000, 1.0)
(36.314735, 27.714195, 0.0)
(36.144062, 26.790611, 0.0)
(36.095005, 26.259661, 0.0)
(36.131611, 25.917208, 0.0)
(36.810287, 25.085079, 0.0)
(36.849628, 24.808285, 0.0)
(36.865078, 24.784010, 0.0)
(36.883644, 24.832211, 0.0)
(36.886787, 24.885517, 0.0)
(36.902390, 24.915379, 0.0)
(36.950119, 24.942434, 0.0)
(36.953152, 24.977730, 0.0)
(36.984879, 24.946527, 0.0)
(36.982239, 24.941713, 0.0)
(36.972576, 24.865894, 0.0)
(36.990486, 24.878925, 0.0)
(37.026348, 24.872923, 0.0)
(37.042118, 24.932793, 0.0)
(37.041397, 24.957802, 0.0)
(37.058861, 24.989115, 0.0)
(37.056412, 24.968864, 0.0)
(37.036888, 24.937073, 0.0)
(37.046837, 24.959839, 0.0)
(37.068489, 25.001087, 0.0)
(37.051727, 25.017225, 0.0)
(37.044506, 25.048553, 0.0)
(37.026131, 25.049459, 0.0)
(36.978569, 24.957140, 0.0)
(35.485729, 22.342068, 0.0)
(35.572021, 22.544825, 0.0)
(35.669552, 22.700964, 0.0)
(35.681255, 22.762394, 0.0)
(35.682240, 22.776772, 0.0)
(35.680508, 22.798155, 0.0)
(35.655880, 22.809219, 0.0)
(35.675312, 22.842421, 0.0)
(35.700291, 22.863417, 0.0)
(35.677784, 22.878141, 0.0)
(35.659428, 22.866156, 0.0)
(35.671375, 22.908337, 0.0)
(35.726555, 22.957933, 0.0)
(35.711765, 23.005461, 0.0)
(35.738144, 23.108555, 0.0)
(35.756714, 23.130325, 0.0)
(35.752022, 23.183493, 0.0)
(35.783871, 23.264713, 0.0)
(35.774723, 23.309402, 0.0)
(35.792088, 23.356159, 0.0)
(35.793243, 23.360167, 0.0)
(35.781693, 23.339535, 0.0)
(35.770580, 23.339773, 0.0)
(36.010525, 23.593176, 0.0)
(37.424522, 25.691576, 0.0)
(37.350853, 25.711042, 0.0)
(37.280472, 25.709780, 0.0)
(37.265976, 25.701677, 0.0)
(37.254913, 25.719793, 0.0)
(37.266808, 25.770012, 0.0)
(37.275696, 25.784445, 0.0)
(37.287132, 25.790014, 0.0)
(37.298786, 25.780392, 0.0)
(37.288696, 25.773634, 0.0)
(37.291317, 25.765560, 0.0)
