(39.407524, 25.809275, 0.0)
(39.168793, 24.925859, 0.0)
(39.063946, 24.488997, 0.0)
(38.990120, 24.403383, 0.0)
(38.931194, 24.471216, 0.0)
(38.917229, 24.509371, 0.0)
(38.919601, 24.524446, 0.0)
(38.938595, 24.546713, 0.0)
(38.932785, 24.541079, 0.0)
(38.927303, 24.523649, 0.0)
(38.953285, 24.531904, 0.0)
(38.885445, 24.465910, 0.0)
(39.166573, 26.139753, 0.0)
(39.605690, 26.768757, 0.0)
(39.231937, 25.384295, 0.0)
(39.061214, 24.560024, 0.0)
(39.032352, 24.411505, 0.0)
(39.081017, 24.458120, 0.0)
(39.124771, 24.545994, 0.0)
(39.139812, 24.554567, 0.0)
(39.142231, 24.579123, 0.0)
(38.994778, 24.477753, 0.0)
(38.990070, 24.469584, 0.0)
(38.964161, 24.477493, 0.0)
(38.963367, 24.466463, 0.0)
(38.981022, 24.453804, 0.0)
(38.983532, 24.483252, 0.0)
(39.231083, 24.492670, 0.0)
(39.238750, 24.523394, 0.0)
(39.265133, 24.546129, 0.0)
(39.291607, 24.549603, 0.0)
(39.305756, 24.545704, 0.0)
(39.324444, 24.542358, 0.0)
(39.205849, 24.541456, 0.0)
(39.163841, 24.560131, 0.0)
(39.155834, 24.561209, 0.0)
(39.174953, 24.597006, 0.0)
(39.171959, 24.590963, 0.0)
(39.197807, 24.616482, 0.0)
(39.195415, 24.618624, 0.0)
(39.196152, 24.640026, 0.0)
(39.330521, 24.604843, 0.0)
(39.346272, 24.630817, 0.0)
(39.334686, 24.635357, 0.0)
(39.333920, 24.627199, 0.0)
(39.318871, 24.628899, 0.0)
(39.326931, 24.657284, 0.0)
(39.193577, 24.666796, 0.0)
(39.168686, 24.667564, 0.0)
(39.166847, 24.648993, 0.0)
(39.163425, 24.640532, 0.0)
(39.140297, 24.659561, 0.0)
(39.117432, 24.696596, 0.0)
(39.113369, 24.697815, 0.0)
(39.110638, 24.483225, 0.0)
(39.115108, 24.311069, 0.0)
(39.086800, 24.278997, 0.0)
(39.077118, 24.286114, 0.0)
(39.118961, 24.342264, 0.0)
(38.995018, 24.243393, 0.0)
(39.664516, 25.860331, 0.0)
(39.427586, 24.750620, 0.0)
(39.215889, 24.285309, 0.0)
(39.265976, 24.310930, 0.0)
(39.259571, 24.326832, 0.0)
(39.286713, 24.352518, 0.0)
(39.301819, 24.392448, 0.0)
(39.282066, 24.404966, 0.0)
(39.296841, 24.421762, 0.0)
(39.307575, 24.411568, 0.0)
(39.302200, 24.410717, 0.0)
(39.460327, 24.394567, 0.0)
(39.455894, 24.388329, 0.0)
(39.422192, 24.383310, 0.0)
(39.441528, 24.406851, 0.0)
(39.461533, 24.432571, 0.0)
(39.490250, 24.428087, 0.0)
(39.490829, 24.408434, 0.0)
(39.292351, 24.396915, 0.0)
(39.282150, 24.374462, 0.0)
(39.291359, 24.378101, 0.0)
(39.307831, 24.385454, 0.0)
(39.308784, 24.402632, 0.0)
(39.296646, 24.410538, 0.0)
(39.291931, 24.408184, 0.0)
(39.556221, 24.388269, 0.0)
(39.549412, 24.383505, 0.0)
(39.535881, 24.377436, 0.0)
(39.516232, 24.351295, 0.0)
(39.536148, 24.377317, 0.0)
(39.496159, 24.377634, 0.0)
(39.475170, 24.403736, 0.0)
(39.478065, 24.408644, 0.0)
(39.486652, 24.409937, 0.0)
(39.356968, 24.405514, 0.0)
(39.362377, 24.443193, 0.0)
(39.359932, 24.444702, 0.0)
(39.336037, 24.446383, 0.0)
(39.350060, 24.441034, 0.0)
(39.360443, 24.441092, 0.0)
(39.355816, 24.444513, 0.0)
(39.359390, 24.451056, 0.0)
(39.364994, 24.455681, 0.0)
(39.365879, 24.451963, 0.0)
(39.377243, 24.451359, 0.0)
(39.363411, 24.444811, 0.0)
(39.258888, 24.423309, 0.0)
(39.215298, 24.390553, 0.0)
(39.186806, 24.409817, 0.0)
(39.203438, 24.421909, 0.0)
(39.198353, 24.403572, 0.0)
(39.185528, 24.410095, 0.0)
(39.280346, 24.407211, 0.0)
(39.516453, 24.490854, 0.0)
(39.557495, 24.479383, 0.0)
(39.544884, 24.451687, 0.0)
(39.553078, 24.459028, 0.0)
(39.533535, 24.470688, 0.0)
(39.374889, 24.524065, 0.0)
(39.362888, 24.500639, 0.0)
(39.354103, 24.500544, 0.0)
(39.343987, 24.489735, 0.0)
(39.349716, 24.491144, 0.0)
(39.351658, 24.465136, 0.0)
(39.347858, 24.486446, 0.0)
(39.328564, 24.479965, 0.0)
(39.332478, 24.480646, 0.0)
(39.395889, 24.477734, 0.0)
(39.392094, 24.481785, 0.0)
(39.388901, 24.477028, 0.0)
(39.392231, 24.452829, 0.0)
(39.393246, 24.451199, 0.0)
(39.394840, 24.453735, 0.0)
(39.371918, 24.449465, 0.0)
(39.214668, 24.503544, 0.0)
(39.193165, 24.524147, 0.0)
(39.205681, 24.535242, 0.0)
(39.207474, 24.500549, 0.0)
(39.191742, 24.459803, 0.0)
(39.194916, 24.468468, 0.0)
(39.409294, 24.463520, 0.0)
(39.422016, 24.456469, 0.0)
(39.452076, 24.484922, 0.0)
(39.438030, 24.493793, 0.0)
(39.423786, 24.495096, 0.0)
(39.418564, 24.516712, 0.0)
(39.432350, 24.485477, 0.0)
(39.427536, 24.491926, 0.0)
(39.422489, 24.501698, 0.0)
(39.412956, 24.491682, 0.0)
(39.387318, 24.463734, 0.0)
(39.386822, 24.443815, 0.0)
(39.164238, 24.503565, 0.0)
(39.104134, 24.563141, 0.0)
(39.061363, 24.570498, 0.0)
(39.054970, 24.584734, 0.0)
(39.047436, 24.570564, 0.0)
(39.043827, 24.563364, 0.0)
(39.029797, 24.588245, 0.0)
(39.043880, 24.589930, 0.0)
(39.037251, 24.591953, 0.0)
(38.957001, 24.346672, 0.0)
(39.418583, 25.642323, 0.0)
(39.239422, 25.824125, 0.0)
(39.133537, 24.831892, 0.0)
(39.039135, 24.407942, 0.0)
(39.033276, 24.450752, 0.0)
(39.082432, 24.528320, 0.0)
(39.087521, 24.537901, 0.0)
(39.114525, 24.559313, 0.0)
(39.092968, 24.565800, 0.0)
(39.091938, 24.634165, 0.0)
(39.093903, 24.634909, 0.0)
(39.248039, 24.601452, 0.0)
(39.188515, 24.604715, 0.0)
(39.193382, 24.571960, 0.0)
(39.242359, 24.608892, 0.0)
(39.223183, 24.601650, 0.0)
(39.236294, 24.585825, 0.0)
(39.226219, 24.611061, 0.0)
(39.239166, 24.614214, 0.0)
(39.273586, 24.630619, 0.0)
(39.285767, 24.604485, 0.0)
(39.286163, 24.583317, 0.0)
(39.289742, 24.582441, 0.0)
(39.280289, 24.578583, 0.0)
(39.284756, 24.576157, 0.0)
(39.230053, 24.616549, 0.0)
(36.546051, 26.074913, 0.0)
(33.638920, 28.444635, 0.0)
(32.937321, 29.108364, 0.0)
(32.801304, 29.155766, 0.0)
(32.779922, 29.096874, 0.0)
(32.750103, 29.108614, 0.0)
(32.719391, 29.090021, 0.0)
(32.720680, 29.046377, 0.0)
(32.724083, 29.088877, 0.0)
(35.616898, 27.248451, 0.0)
(39.795395, 25.264713, 0.0)
(42.613136, 25.137623, 0.0)
(42.989231, 25.045794, 0.0)
(43.021431, 25.029623, 0.0)
(43.035137, 25.014870, 0.0)
(43.035336, 24.988054, 0.0)
(43.038948, 25.012184, 0.0)
(43.043621, 25.000895, 0.0)
(43.065094, 24.968828, 0.0)
(43.600929, 25.148355, 0.0)
(45.656567, 25.669533, 0.0)
(45.621895, 25.562019, 0.0)
(45.616844, 25.536755, 0.0)
(45.637817, 25.534874, 0.0)
(45.627678, 25.526522, 0.0)
(45.641827, 25.526859, 0.0)
(45.637695, 25.497437, 0.0)
(45.617554, 25.458546, 0.0)
(45.624069, 25.472103, 0.0)
(45.591644, 25.430746, 0.0)
(43.860329, 25.491072, 0.0)
(40.090786, 26.928146, 0.0)
(36.871140, 28.764801, 0.0)
(36.167027, 29.034443, 0.0)
(36.025532, 29.020931, 0.0)
(35.959812, 29.013708, 0.0)
(35.940533, 29.047018, 0.0)
(35.924744, 29.038206, 0.0)
(35.902328, 28.996071, 0.0)
(35.891434, 28.983976, 0.0)
(39.384232, 28.582479, 0.0)
(43.291294, 28.925026, 0.0)
(45.390602, 29.458534, 0.0)
(45.831985, 29.651682, 0.0)
(45.883762, 29.672728, 0.0)
(45.905365, 29.627821, 0.0)
(45.894073, 29.615849, 0.0)
(45.871197, 29.567293, 0.0)
(45.887142, 29.519421, 0.0)
(45.864189, 29.515188, 0.0)
(45.840504, 29.525391, 0.0)
(46.083084, 31.632685, 0.0)
(45.872032, 31.711710, 0.0)
(45.861061, 31.644444, 0.0)
(45.862522, 31.635651, 0.0)
(45.842896, 31.600561, 0.0)
(45.840340, 31.560570, 0.0)
(45.823570, 31.532049, 0.0)
(45.798111, 31.467609, 0.0)
(45.784485, 31.485151, 0.0)
(45.790859, 31.469448, 0.0)
(45.794979, 31.435144, 0.0)
(45.786968, 31.412806, 0.0)
(45.754986, 31.414053, 0.0)
(45.746273, 31.383726, 0.0)
(45.736023, 31.348867, 0.0)
(45.732368, 31.361025, 0.0)
(45.729481, 31.364359, 0.0)
(45.713314, 31.367809, 0.0)
(45.706104, 31.354265, 0.0)
(45.719204, 31.330286, 0.0)
(45.716377, 31.317179, 0.0)
(45.604794, 30.073246, 0.0)
(45.552608, 29.941685, 0.0)
(45.557224, 29.925573, 0.0)
(45.514126, 29.804462, 0.0)
(42.949837, 28.592146, 0.0)
(39.822243, 29.146029, 0.0)
(37.504616, 29.335125, 0.0)
(37.139492, 29.533237, 0.0)
(37.109188, 29.524450, 0.0)
(37.096806, 29.536947, 0.0)
(37.063934, 29.518568, 0.0)
(37.051998, 29.549339, 0.0)
(34.600872, 30.251200, 0.0)
(31.658676, 31.232742, 0.0)
(31.094831, 31.513514, 0.0)
(31.022354, 31.558884, 0.0)
(31.035769, 31.533802, 0.0)
(31.027353, 31.509125, 0.0)
(31.027958, 31.512358, 0.0)
(31.026999, 31.487625, 0.0)
(30.838848, 31.618971, 0.0)
(30.180113, 31.824793, 0.0)
(30.087883, 31.823872, 0.0)
(30.015520, 31.814375, 0.0)
(30.040354, 31.787287, 0.0)
(30.045507, 31.764044, 0.0)
(30.072493, 31.745882, 0.0)
(30.075232, 31.734459, 0.0)
(30.079445, 31.712000, 0.0)
(30.082529, 31.710644, 0.0)
(30.059420, 31.754099, 0.0)
(30.050129, 31.875135, 0.0)
(30.553844, 31.305248, 0.0)
(32.908379, 26.810148, 0.0)
(35.160118, 23.869064, 0.0)
(35.783943, 23.452160, 0.0)
(35.860340, 23.411383, 0.0)
(35.898796, 23.385162, 0.0)
(35.902325, 23.410089, 0.0)
(35.890778, 23.401609, 0.0)
(35.916870, 23.432318, 0.0)
(35.921192, 23.417088, 0.0)
(35.894234, 23.339180, 0.0)
(35.922634, 23.242924, 0.0)
(35.907490, 23.124863, 0.0)
(35.901096, 23.079187, 0.0)
(35.907513, 23.002079, 0.0)
(35.886944, 22.998692, 0.0)
(35.775063, 23.016397, 0.0)
(33.114075, 23.082575, 0.0)
(30.863022, 23.290091, 0.0)
(30.649590, 23.283579, 0.0)
(30.582052, 23.255802, 0.0)
(30.560949, 23.236261, 0.0)
(30.556833, 23.185207, 0.0)
(30.532911, 23.152357, 0.0)
(30.525217, 23.157703, 0.0)
(30.526463, 23.133818, 0.0)
(30.476589, 23.145889, 0.0)
(29.412331, 22.915751, 0.0)
(29.153732, 22.838472, 0.0)
(29.117840, 22.802866, 0.0)
(29.088778, 22.817739, 0.0)
(29.044838, 22.781654, 0.0)
(29.015253, 22.776838, 0.0)
(28.997545, 22.740673, 0.0)
(28.985826, 22.737141, 0.0)
(28.985247, 22.724939, 0.0)
(31.075144, 21.798471, 0.0)
(36.055759, 21.538654, 0.0)
(39.003757, 23.917692, 0.0)
(39.454758, 25.840893, 0.0)
(39.457989, 25.841328, 0.0)
(39.500877, 25.762333, 0.0)
(39.564331, 25.744310, 0.0)
(39.607967, 25.739147, 0.0)
(39.633625, 25.721401, 0.0)
(39.381737, 25.367720, 0.0)
(39.379936, 25.126982, 0.0)
(39.204350, 24.625839, 0.0)
(39.272369, 24.719076, 0.0)
(39.314888, 24.811129, 0.0)
(39.339245, 24.829531, 0.0)
(39.350811, 24.837147, 0.0)
(39.342278, 24.833792, 0.0)
(39.334885, 24.847488, 0.0)
(39.333584, 24.862871, 0.0)
(39.330067, 24.875097, 0.0)
(39.736515, 24.674042, 0.0)
(39.776890, 24.454174, 0.0)
(39.772373, 24.426260, 0.0)
(39.758892, 24.396103, 0.0)
(39.777992, 24.388445, 0.0)
(39.783585, 24.395294, 0.0)
(39.766556, 24.375170, 0.0)
(39.750835, 24.357740, 0.0)
(39.764378, 24.393013, 0.0)
(39.729694, 24.382872, 0.0)
(39.730839, 24.373995, 0.0)
(39.701393, 24.360962, 0.0)
(39.714314, 24.353157, 0.0)
(39.424374, 24.476711, 0.0)
(39.368130, 24.526369, 0.0)
(39.367756, 24.556747, 0.0)
(36.377987, 25.204695, 0.0)
(32.446526, 26.644468, 0.0)
(30.517601, 27.664030, 0.0)
(30.241159, 27.712730, 0.0)
(30.152637, 27.689053, 0.0)
(30.101219, 27.721769, 0.0)
(30.065916, 27.725458, 0.0)
(30.060078, 27.701387, 0.0)
(30.023579, 27.731457, 0.0)
(29.456942, 27.867386, 0.0)
(29.406673, 27.864511, 0.0)
(29.420088, 27.845718, 0.0)
(29.401468, 27.784962, 0.0)
(29.288019, 27.427187, 0.0)
(30.034601, 26.386011, 0.0)
(30.341276, 26.447958, 0.0)
(30.286354, 26.716225, 0.0)
(30.303965, 26.789408, 0.0)
(30.307825, 26.806240, 0.0)
(30.359121, 26.836390, 0.0)
(30.380415, 26.806236, 0.0)
(30.362091, 26.786678, 0.0)
(32.700218, 25.643515, 0.0)
(35.532776, 24.762974, 0.0)
(36.869564, 24.592960, 0.0)
(37.011189, 24.602839, 0.0)
(37.016674, 24.565418, 0.0)
(37.025444, 24.546373, 0.0)
(37.054611, 24.510233, 0.0)
(37.069584, 24.508581, 0.0)
(37.066719, 24.500528, 0.0)
(37.093040, 24.507586, 0.0)
(37.107193, 24.509317, 0.0)
(37.096706, 24.489899, 0.0)
(37.097420, 24.498455, 0.0)
(37.111263, 24.479921, 0.0)
(37.144791, 24.472298, 0.0)
(37.153484, 24.441826, 0.0)
(37.149899, 24.441629, 0.0)
(35.769367, 26.153107, 0.0)
(32.758438, 29.894716, 0.0)
(31.857847, 31.268982, 0.0)
(31.656321, 31.302523, 0.0)
(31.615728, 31.262041, 0.0)
(31.556921, 31.245029, 0.0)
(31.547890, 31.274902, 0.0)
(31.495726, 31.248903, 0.0)
(31.489807, 31.269180, 0.0)
(31.467236, 31.201900, 0.0)
(31.241238, 31.155518, 0.0)
(30.949640, 31.556004, 0.0)
(31.198116, 31.480873, 0.0)
(31.229429, 31.433012, 0.0)
(31.200857, 31.478746, 0.0)
(31.271580, 31.466705, 0.0)
(31.286125, 31.481733, 0.0)
(32.620327, 30.134867, 0.0)
(36.088982, 26.392307, 0.0)
(37.072441, 25.706299, 0.0)
(37.135445, 25.642998, 0.0)
(37.149204, 25.615866, 0.0)
(37.168415, 25.606691, 0.0)
(37.193172, 25.587044, 0.0)
(37.209404, 25.582233, 0.0)
(37.232670, 25.576511, 0.0)
(37.250977, 25.582266, 0.0)
(37.252182, 25.577967, 0.0)
(37.305340, 25.570999, 0.0)
(37.324398, 25.561495, 0.0)
(37.318096, 25.562366, 0.0)
(37.282810, 25.569649, 0.0)
(37.314945, 25.535942, 0.0)
(37.327312, 25.507025, 0.0)
(37.326546, 25.497213, 0.0)
(37.333485, 25.485601, 0.0)
(35.518211, 25.195498, 0.0)
(32.598160, 24.912809, 0.0)
(32.542171, 24.921663, 0.0)
(32.554722, 24.895058, 0.0)
(32.564838, 24.864841, 0.0)
(32.544987, 24.862555, 0.0)
(32.523418, 24.828007, 0.0)
(32.538502, 24.807323, 0.0)
(32.429798, 24.632435, 0.0)
(31.981218, 24.320698, 0.0)
(31.967014, 24.802052, 0.0)
(32.318169, 24.109116, 0.0)
(32.531681, 24.176960, 0.0)
(32.580227, 24.267874, 0.0)
(32.640987, 24.315308, 0.0)
(32.644764, 24.314936, 0.0)
(32.647743, 24.314190, 0.0)
(32.647743, 24.314190, 0.0)
(32.638493, 24.320303, 0.0)
(32.620449, 24.323988, 0.0)
(32.624466, 24.277826, 0.0)
(33.896118, 23.897411, 0.0)
(33.973892, 23.882412, 0.0)
(33.969181, 23.865339, 0.0)
(33.969746, 23.860630, 0.0)
(33.967201, 23.844664, 0.0)
(33.979565, 23.828808, 0.0)
(34.000404, 23.802574, 0.0)
(34.017742, 23.785254, 0.0)
(34.046329, 23.757797, 0.0)
(34.061794, 23.757362, 0.0)
(34.052231, 23.772131, 0.0)
(34.052574, 23.748898, 0.0)
(34.044270, 23.751823, 0.0)
(34.070969, 23.748672, 0.0)
(34.107635, 23.729418, 0.0)
(34.107407, 23.714479, 0.0)
(34.105915, 23.726807, 0.0)
(34.197514, 23.703510, 0.0)
(38.128635, 23.231220, 0.0)
(41.819767, 23.392504, 0.0)
(44.320992, 24.100832, 0.0)
(45.684715, 24.797907, 0.0)
(45.890018, 24.870270, 0.0)
(45.965004, 24.879417, 0.0)
(46.005219, 24.801323, 0.0)
(45.988518, 24.727758, 0.0)
(45.999588, 24.683691, 0.0)
(46.004070, 24.612350, 0.0)
(44.288048, 23.081291, 0.0)
(44.138767, 22.899342, 0.0)
(44.171791, 22.825518, 0.0)
(44.162174, 22.745562, 0.0)
(44.191216, 22.719692, 0.0)
(44.209778, 22.701752, 0.0)
(44.221767, 22.693018, 0.0)
(44.209141, 22.609859, 0.0)
(44.233704, 22.611124, 0.0)
(44.231842, 22.598265, 0.0)
(42.776478, 22.372158, 0.0)
(42.665062, 22.374836, 0.0)
(42.659866, 22.320862, 0.0)
(42.650623, 22.268230, 0.0)
(42.650856, 22.261028, 0.0)
(42.650856, 22.242861, 0.0)
(42.628513, 22.197819, 0.0)
(42.623440, 22.203344, 0.0)
(42.606907, 22.204145, 0.0)
(42.547913, 22.181149, 0.0)
(42.549809, 22.179621, 0.0)
(42.541447, 22.196987, 0.0)
(42.524670, 22.165035, 0.0)
(42.527523, 22.176561, 0.0)
(42.521252, 22.180838, 0.0)
(42.516071, 22.165417, 0.0)
(42.519825, 22.192198, 0.0)
(42.520851, 22.212177, 0.0)
(40.376278, 21.352232, 0.0)
(36.098598, 20.014776, 0.0)
(33.402142, 20.021107, 0.0)
(33.230343, 20.462845, 0.0)
(33.315441, 20.642319, 0.0)
